;B1;B2;B3;B4;B5;B6
X276_12855;2677.652284;3886.612025;4551.831804;3998.753258;3059.010112;2605.76221
X276_12850;207.5277677;187.0878918;402.8704713;650.8269445;533.9754057;421.350595
X276_12845;204.1596517;288.2264946;391.2118403;606.6897252;707.4875482;591.884771
X276_12840;33.94024666;17.04166935;41.88471138;289.2564198;163.9555357;96.02385913
X276_12835;60.62608945;12.96648755;23.96496373;471.5194908;176.7972261;38.30459954
X276_12830;13.47246432;2.59329751;6.477017223;186.0068531;44.19930651;13.11801354
X276_12825;22.79955501;7.038950383;9.49962526;276.6457857;77.94607433;11.54385192
X276_12820;42.49007979;17.04166935;21.80595798;608.6601367;158.8785883;19.93938058
X276_12815;5.4408029;15.55978506;20.72645511;11.42838716;10.4525387;12.593293
X276_12810;3.886287786;8.150363602;13.81763674;11.82246947;11.94575852;11.01913138
X276_12805;62.18060457;25.9329751;41.23700965;95.9590439;57.04099692;66.6395088
X276_12800;295.0987858;156.3387927;216.980077;399.5994682;305.2141301;314.832325
X276_12795;344.5841837;163.7482142;227.3433045;397.8260978;347.3229289;358.38413
X276_12790;665.073383;336.3877341;443.4597792;662.2553317;665.6773934;771.8639168
X276_12785;346.3977846;163.7482142;220.6503867;332.9995568;323.1327679;363.1066149
X276_12780;281.1081498;149.2998423;209.855358;271.9167979;270.5714304;313.7828839
X276_12775;793.32088;429.3759734;668.4281774;911.9064787;761.5421055;873.6597019
X276_12770;128.5065828;53.34783448;88.95103653;69.7525699;62.11794429;97.59802076
X276_12765;451.068469;310.0842879;415.6086051;337.3344623;300.1371827;474.8720902
X276_12760;438.1141764;1012.867913;1457.112975;658.1174674;354.490384;474.3473697
X276_12755;44.0445949;50.75453697;64.77017223;47.88100137;49.57489785;59.29342121
X276_12750;4.145373638;8.891305747;9.931426409;8.275728632;13.14033437;12.593293
X276_12745;12.43612091;21.8577933;23.74906315;20.29523926;27.77388855;25.186586
X276_12740;13.99063603;22.22826437;23.96496373;18.52186884;44.19930651;27.81018871
X276_12735;23.31772671;36.67663621;57.42955271;50.63957758;81.23115792;67.16422934
X276_12730;12.43612091;27.78533046;31.30558324;19.90115695;31.05897215;30.95851196
X276_12725;7.772575571;21.48732222;32.38508612;19.70411579;29.26710837;36.20571738
X276_12720;11.65886336;20.74638008;50.52073434;24.23606242;31.65626007;27.28546817
X276_12715;9.84526239;15.55978506;38.86210334;19.50707463;20.00914552;11.54385192
X276_12710;2.072686819;1.481884291;4.965713204;5.123070105;4.778303407;4.197764334
X276_12705;1.813600967;5.927537165;7.988321242;8.275728632;7.466099073;5.247205417
X276_12700;1.554515114;1.481884291;4.74981263;9.063893263;10.4525387;8.920249209
X276_12695;1.554515114;1.481884291;6.692917797;5.911234737;5.674235296;3.14832325
X276_12690;1.295429262;1.481884291;10.14732698;4.137864316;7.16745511;7.346087584
X276_12685;0;0.740942146;10.57912813;5.911234737;4.479659444;6.2966465
X276_12680;1.036343409;0.740942146;28.71477636;3.349699684;2.986439629;1.049441083
X276_12675;168.405804;153.3750241;131.6993502;40.39343737;91.38505266;156.891442
X276_12670;131.615613;114.1050904;96.29165605;40.98456084;57.93692881;108.0924316
X276_12665;89.64370492;69.64856169;92.18954514;125.3181764;140.3626626;138.526223
X276_12660;49.22631195;47.42029732;60.45216075;123.9388883;192.0280682;92.87553588
X276_12655;651.8600046;1027.686756;1062.662626;729.8404489;473.9479692;583.4892424
X276_12650;9.327090685;19.63496686;14.89713961;11.42838716;14.03626626;34.63155575
X276_12645;4.40445949;5.557066092;4.533912056;7.881646316;18.5159257;12.593293
X276_12640;628.5422778;716.8615259;655.9059441;644.9157098;488.2828794;543.0857607
X276_12635;15.54515114;15.18931398;26.98757176;18.91595116;25.38473685;25.186586
X276_12630;1172.622568;1377.040978;1692.660501;717.8209382;446.4727246;464.9023999
X276_12625;4032.930378;243.0290238;89.38283768;126.3033822;198.0009474;149.0206338
X276_12620;2265.705779;143.3723052;128.8926427;323.9356636;426.1649351;301.1895909
X276_12615;2782.582054;156.7092638;172.7204593;495.361471;591.6136906;378.3235106
X276_12610;722.0722706;35.56522299;47.06632515;154.6773089;182.4714614;123.8340478
X276_12605;2211.29775;133.3695862;148.539595;384.6243402;535.4686255;343.6919548
X276_12600;46.37636757;48.16123946;53.54334238;176.3518363;96.46200003;82.38112505
X276_12595;121.5112648;155.5978506;171.856857;180.6867418;151.1138452;142.1992668
X276_12590;17.35875211;36.30616513;49.65713204;57.14193579;57.33964088;49.32373092
X276_12585;19.43143893;43.71558659;71.6789906;53.20111263;49.87354181;49.84845146
X276_12580;25.13132768;18.89402471;33.89639013;61.47684126;70.77861922;71.36199367
X276_12575;42.23099394;64.09149559;61.96346477;89.65372684;79.7379381;105.4688289
X276_12570;167.1103748;227.0987676;247.4220579;237.0405129;255.6392323;247.6680957
X276_12565;20.46778234;4.075181801;10.14732698;175.1695894;173.8107864;51.42261309
X276_12560;33.68116081;58.16395843;87.43973251;126.8945057;90.48912077;88.67777155
X276_12555;39.89922126;65.94385096;137.3127651;97.92945547;80.93251396;75.559758
X276_12550;1.036343409;0.740942146;2.806707463;4.72898779;4.778303407;4.722484875
X276_12545;57.77614508;81.13316494;81.82631758;101.2791552;83.0230217;65.59006771
X276_27100;0;0.370471073;0.215900574;0.985205789;0.298643963;0.524720542
X276_12540;78.24392742;120.7735697;131.0516485;181.4749064;96.46200003;100.746344
X276_12535;52.33534218;131.5172308;201.4352356;976.1418962;777.6688795;408.2325814
X276_12530;77.20758401;62.6096113;133.8583559;862.0550658;729.8858454;424.4989182
X276_12525;202.8642224;326.7554862;341.1229071;379.8953524;381.3683407;413.4797869
X276_12515;31.60847399;38.52899157;55.70234812;66.79695253;43.30337463;53.52149525
X276_27105;80.05752838;102.9909582;81.39451644;70.73777568;84.21759755;77.65864017
X276_12495;19.94961063;18.89402471;13.16993502;11.82246947;17.32134985;17.84049842
X276_12490;85.23924543;82.24457816;52.46383951;34.67924379;63.31252014;62.966465
X276_12485;236.8044691;248.9565609;120.2566198;42.95497242;96.76064399;128.0318122
X276_12480;31.60847399;33.71286762;18.78334995;3.940823158;9.556606814;18.8899395
X276_12475;23.05864086;48.53171054;42.5324131;39.21119042;54.35320125;43.02708442
X276_12470;211.4140555;100.0271897;156.0961151;633.6843638;591.9123345;326.3761769
X276_12465;100.7843966;177.8261149;155.4484134;116.057242;102.4348793;110.7160343
X276_12460;20.72686819;18.52355364;15.97664248;14.975128;14.03626626;11.01913138
X276_12455;68.65775088;91.87682605;81.82631758;73.69339305;80.03658207;60.86758284
X276_12450;71.50769525;91.13588391;75.99700208;68.17624063;59.13150466;57.71925959
X276_12445;215.0412575;276.0009492;263.1827998;216.3511914;174.1094304;188.899395
X276_12440;36.27201933;41.12228908;37.13489875;26.79759747;19.11321363;24.13714492
X276_12435;66.84414991;88.17211533;88.95103653;47.2898779;31.05897215;44.0765255
X276_27570;39.12196371;47.04982625;61.31576304;44.33426053;40.316935;57.19453904
X276_27575;10.36343409;15.18931398;11.658631;8.866852105;11.04982663;10.49441083
X276_27110;125.9157243;204.1295611;225.1842988;126.3033822;104.525387;180.5038663
X276_12415;3.886287786;1.481884291;2.806707463;8.47276979;4.479659444;7.346087584
X276_12410;288.6216395;342.3152713;443.4597792;426.0029834;479.0249165;446.537181
X276_27115;81.6120435;101.5090739;68.87228314;67.97919947;90.48912077;77.13391963
X276_12400;639.6829695;675.3687657;531.9790146;519.4004922;832.6193687;614.9724749
X276_12395;282.4035791;233.3967759;181.5723828;147.3867861;176.7972261;163.1880885
X276_12390;145.606249;86.69023103;94.56445146;156.2536382;165.1501115;158.4656036
X276_12385;56.73980167;38.1585205;31.30558324;24.23606242;41.51151085;44.60124604
X276_27580;131.615613;116.3279169;111.6205968;76.84605158;102.4348793;107.0429905
X276_12370;3.368116081;6.66847931;10.57912813;18.71891;12.84169041;8.395528667
X276_27120;359.8702489;486.4285186;421.0061195;270.3404686;261.9107555;272.3299611
X276_12360;259.0858524;510.5091383;414.0973011;303.8374655;280.7253252;277.5771666
X276_12355;529.8305681;1027.686756;869.6475125;566.6903701;548.3103159;603.428623
X276_27130;598.7474048;828.0028477;796.4572179;731.4167781;1024.050149;847.9483954
X276_12345;0.777257557;0.740942146;1.727204593;3.743782;2.090507741;3.14832325
X276_12340;26.94492865;32.60145441;52.67974008;63.44725284;49.87354181;49.84845146
X276_12335;3.886287786;4.075181801;7.340619519;10.04909905;14.93219815;9.969690292
X276_12330;8.031661423;8.150363602;22.45365971;33.89107916;34.04541177;34.63155575
X276_12325;134.9837291;351.9475192;364.4401691;395.6586451;358.6713995;278.1018871
X276_12320;15.28606529;26.67391724;31.73738439;52.21590684;97.95521984;62.966465
X276_12315;1.036343409;2.963768582;5.181613778;8.669810947;9.556606814;5.247205417
X276_12310;0.777257557;1.481884291;2.590806889;5.911234737;7.764743036;3.14832325
X276_12305;3.109030228;4.075181801;4.533912056;26.206474;14.93219815;10.49441083
X276_12300;3.627201933;3.704710728;12.73813387;49.26028947;33.14947989;22.03826275
X276_12295;11.3997775;15.93025613;19.64695224;52.80703032;17.02270589;16.79105733
X276_12290;34.19933251;94.09965249;105.3594802;87.09219179;45.99117029;64.01590609
X276_12285;33.94024666;73.35327241;89.59873825;52.412948;41.81015481;57.71925959
X276_12280;478.5315693;792.4376247;794.7300133;703.0428514;488.2828794;454.4079891
X276_12275;67.62140747;72.2418592;65.8496751;103.2495667;70.47997525;74.51031692
X276_12270;55.18528655;94.84059464;110.7569945;122.1655179;68.38946751;72.41143475
X276_12255;546.1529768;1622.663299;1133.478014;1231.507237;874.1308795;806.4954726
X276_12250;154.415168;148.1884291;99.74606523;88.07739758;76.75149847;99.17218238
X276_12245;16.58149455;101.879545;59.58855845;73.10226958;57.04099692;60.3428623
X276_12235;9.84526239;24.08061973;25.69216832;18.32482768;11.94575852;8.920249209
X276_12230;4.40445949;14.07790077;7.988321242;13.79288105;10.15389474;11.01913138
X276_12225;38.0856203;56.68207414;61.96346477;113.6927481;70.18133129;56.6698185
X276_12220;0.777257557;0;1.295403445;3.940823158;2.687795666;0.524720542
X276_12215;2.590858524;6.66847931;7.556520094;3.152658526;3.285083592;3.14832325
X276_12210;80.05752838;67.79620632;62.17936534;46.30467211;112.588774;122.7846068
X276_12205;62.18060457;84.4674046;63.25886821;54.58040074;206.9602663;256.5883449
X276_12195;99.22988146;88.91305747;135.1537594;280.1925265;1558.025555;2068.973096
X276_12190;29.01761547;11.11413218;8.636022964;11.231346;21.80100929;22.03826275
X276_12185;10.10434824;28.15580153;33.46458899;46.10763095;54.35320125;87.10360992
X276_12180;5.181717047;17.04166935;11.87453158;16.55145726;31.05897215;32.53267359
X276_12175;1.295429262;4.445652874;3.886210334;4.334905474;5.07694737;3.14832325
X276_12170;55.96254411;61.49819808;61.09986247;78.22533969;87.20403718;92.35081534
X276_12165;62.18060457;79.65128065;63.04296764;92.80638537;68.68811147;83.95528667
X276_12160;60.62608945;86.69023103;66.49737682;92.60934421;75.85556659;63.49118555
X276_12155;11.91794921;15.55978506;113.1319008;253.9860525;213.2317895;110.1913138
X276_12150;147.1607641;220.8007594;125.6541341;123.1507237;160.969096;172.6330582
X276_12145;13.99063603;34.0833387;38.64620276;38.81710811;42.7060867;59.81814175
X276_12140;11.65886336;30.37862797;48.3617286;63.25021168;91.38505266;44.60124604
X276_12135;37.30836274;42.2337023;57.64545329;93.79159116;97.95521984;77.65864017
X276_12130;12.17703506;21.48732222;18.99925052;21.47748621;28.07253252;35.15627629
X276_12125;12.95429262;19.26449579;11.01092928;9.457975579;10.75118267;14.16745463
X276_12120;27.2040145;60.75725594;44.47551826;33.89107916;48.67896596;47.74956929
X276_12115;197.4234195;295.6359161;270.7393199;382.8509698;368.5266503;337.9200289
X276_12110;243.0225295;422.337023;389.4846357;257.3357522;353.5944521;336.3458672
X276_12105;450.5502973;916.174963;932.6904801;1950.510422;1099.905715;1193.739232
X276_12100;261.1585392;572.7482785;611.862227;1059.490306;622.3740188;664.2962058
X276_12095;244.0588729;262.2935195;329.0324749;265.4144397;198.8968793;202.0174086
X276_12090;31.09030228;26.30344617;35.62359473;48.86620716;77.05014244;91.30137426
X276_12085;20.20869648;14.44837184;29.57837865;66.0087879;58.53421674;34.10683521
X276_12080;21.7632116;32.60145441;31.08968267;30.14729716;55.54777711;51.42261309
X276_12075;6.218060457;8.150363602;6.045216075;6.305317053;10.15389474;7.870808125
X276_12070;19.69052478;31.11957012;17.70384708;11.42838716;10.15389474;12.593293
X276_12065;112.9614316;121.1440408;79.66731184;31.92066758;40.61557896;54.04621579
X276_12055;35.23567592;55.94113199;53.3274418;59.50642968;58.8328607;64.54062663
X276_12050;9.327090685;20.74638008;11.658631;11.62542832;9.556606814;13.64273408
X276_12045;2.590858524;2.963768582;10.14732698;15.36921032;14.93219815;11.54385192
X276_12025;216.8548584;234.137718;238.3542338;251.0304352;280.7253252;287.5468568
X276_12020;72.80312452;73.72374349;85.28072677;83.54545095;111.0955542;92.35081534
X276_12015;1066.397368;1118.081698;1955.4115;2868.131094;2498.15675;1380.015025
X276_12010;107.2615429;24.82156188;129.5403445;552.8974891;519.0432076;244.5197724
X276_12005;63.47603383;316.3822962;481.0264791;198.0263637;234.7341549;224.0556713
X276_12000;187.3190713;2023.513;789.9802006;381.2746405;1116.629777;1062.559097
X276_11995;212.4503989;2009.80557;748.3113898;397.2349743;1229.218551;1174.324572
X276_11990;208.3050253;2070.192355;852.3754666;890.6260337;1283.571753;1408.874654
X276_11985;241.9861861;2663.687013;1141.682236;1881.348976;1544.88522;1572.062743
X276_11980;186.023642;1939.416066;943.0537077;2003.711535;1409.599505;1338.562102
X276_11970;59.8488319;133.3695862;177.4702719;149.9483212;135.8830031;150.0700749
X276_11965;3.886287786;4.445652874;18.56744937;37.04373768;35.23998763;25.71130654
X276_11960;11.91794921;13.33695862;18.99925052;34.67924379;90.78776473;73.98559638
X276_11955;1.554515114;0.740942146;0.863602296;5.911234737;7.764743036;5.247205417
X276_11950;2.849944376;1.481884291;3.454409186;5.911234737;5.972879259;4.197764334
X276_27150;1.295429262;1.481884291;1.727204593;2.758576211;1.791863778;2.098882167
X276_11945;0;0.370471073;1.295403445;7.487564;4.778303407;0.524720542
X276_11940;10.10434824;20.375909;31.52148382;84.53065674;59.43014862;52.99677471
X276_11935;8.808918981;21.48732222;25.69216832;92.80638537;44.19930651;32.00795304
X276_11930;96.37993708;105.2137847;88.73513596;53.98927726;31.95490403;32.00795304
X276_11925;89.90279077;122.6259251;129.9721456;158.0270086;115.2765697;101.2710645
X276_11920;5.958974604;8.150363602;9.49962526;13.79288105;10.75118267;20.98882167
X276_11915;10.62251995;8.150363602;8.204221816;19.70411579;15.82813004;24.13714492
X276_11910;26.16767109;42.2337023;40.58930793;60.88571779;57.93692881;85.00472775
